"indicator_code","unit","geo","time","value","year","month","day","frequency","estimate","db_source"
"forest_cover_data","percent","BG4","1/1/2016",45.6580123901367,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","BG4","1/1/2017",45.656566619873,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE9","1/1/2015",29.7739353179932,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE9","1/1/2018",27.4110984802246,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE9","1/1/2019",25.1527442932129,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE9","1/1/2017",27.9981174468994,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE9","1/1/2016",29.4611568450928,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AL0","1/1/2018",30.5137882232666,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AL0","1/1/2017",30.9571781158447,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AL0","1/1/2019",29.9306735992432,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AL0","1/1/2016",30.9375038146973,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AL0","1/1/2015",31.614465713501,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AT1","1/1/2016",40.476978302002,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AT1","1/1/2019",36.8784332275391,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AT1","1/1/2018",39.4045486450195,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AT1","1/1/2017",40.0358009338379,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","AT1","1/1/2015",41.4531631469727,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES4","1/1/2018",14.2937307357788,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES4","1/1/2017",16.8043460845947,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES4","1/1/2015",18.049732208252,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES4","1/1/2016",15.9744920730591,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES4","1/1/2019",14.7292537689209,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES7","1/1/2016",13.5999193191528,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES7","1/1/2019",12.7490882873535,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES7","1/1/2015",13.8309478759766,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES7","1/1/2018",13.4969024658203,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES7","1/1/2017",13.8352956771851,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FI1","1/1/2019",55.4468994140625,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FI1","1/1/2017",58.4295387268066,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FI1","1/1/2015",60.3453636169434,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FI1","1/1/2016",59.5627784729004,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FI1","1/1/2018",55.6917114257812,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","MT0","1/1/2018",4.04805994033813,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","MT0","1/1/2017",3.02087092399597,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","MT0","1/1/2015",1.88556754589081,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","MT0","1/1/2016",2.45215225219727,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","MT0","1/1/2019",4.43982791900635,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NL4","1/1/2015",24.2189769744873,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NL4","1/1/2016",23.5859928131104,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NL4","1/1/2018",22.7284545898438,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NL4","1/1/2019",21.2334785461426,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NL4","1/1/2017",22.956298828125,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NO0","1/1/2018",29.7991752624512,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NO0","1/1/2016",29.6232280731201,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NO0","1/1/2017",29.7216053009033,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NO0","1/1/2019",30.2757396697998,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","NO0","1/1/2015",29.7024211883545,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FR1","1/1/2016",21.514196395874,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FR1","1/1/2019",17.4274082183838,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FR1","1/1/2015",21.4309062957764,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FR1","1/1/2017",21.4164276123047,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FR1","1/1/2018",20.741979598999,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRC","1/1/2019",30.7160949707031,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRC","1/1/2017",35.556640625,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRC","1/1/2015",35.5550651550293,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRC","1/1/2016",35.4385681152344,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRC","1/1/2018",35.1842346191406,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRE","1/1/2017",14.4718856811523,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRE","1/1/2015",14.5311393737793,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRE","1/1/2018",14.0219612121582,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRE","1/1/2019",12.2302312850952,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRE","1/1/2016",14.642258644104,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRG","1/1/2015",16.3031845092773,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRG","1/1/2018",16.2856006622314,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRG","1/1/2016",16.3223571777344,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRG","1/1/2019",15.4190607070923,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRG","1/1/2017",16.2981834411621,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRB","1/1/2018",22.2450313568115,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRB","1/1/2016",23.0008144378662,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRB","1/1/2019",19.5636119842529,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRB","1/1/2017",22.6695804595947,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRB","1/1/2015",23.2667350769043,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRD","1/1/2016",18.3596687316895,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRD","1/1/2019",16.1549263000488,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRD","1/1/2017",18.2366619110107,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRD","1/1/2015",18.5076637268066,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRD","1/1/2018",17.8758430480957,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES2","1/1/2019",24.1225719451904,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES2","1/1/2017",25.0070762634277,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES2","1/1/2015",24.7554874420166,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES2","1/1/2018",23.415246963501,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES2","1/1/2016",24.6099281311035,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRF","1/1/2017",32.4248313903809,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRF","1/1/2015",32.4686431884766,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRF","1/1/2018",32.0437660217285,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRF","1/1/2016",32.5909690856934,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","FRF","1/1/2019",27.5357036590576,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","ES1","1/1/2018",42.0688896179199,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
